ANZ,2466.0,0.6
2466.0,ANZ,0.6
ANZ,2467.0,0.6
2467.0,ANZ,0.6
ANZ,2468.0,0.6
2468.0,ANZ,0.6
ANZ,2469.0,0.6
2469.0,ANZ,0.6
ANZ,2470.0,0.6
2470.0,ANZ,0.6
ANZ,2471.0,0.6
2471.0,ANZ,0.6
ANZ,2472.0,0.6
2472.0,ANZ,0.6
ANZ,2473.0,0.6
2473.0,ANZ,0.6
ANZ,2474.0,0.6
2474.0,ANZ,0.6
ANZ,2475.0,0.6
2475.0,ANZ,0.6
ANZ,2476.0,0.6
2476.0,ANZ,0.6
ANZ,2477.0,0.6
2477.0,ANZ,0.6
ANZ,2478.0,0.6
2478.0,ANZ,0.6
ANZ,2479.0,0.6
2479.0,ANZ,0.6
ANZ,2480.0,0.6
2480.0,ANZ,0.6
ANZ,2481.0,0.6
2481.0,ANZ,0.6
ANZ,2482.0,0.6
2482.0,ANZ,0.6
ANZ,2483.0,0.6
2483.0,ANZ,0.6
ANZ,2484.0,0.6
2484.0,ANZ,0.6
ANZ,2485.0,0.6
2485.0,ANZ,0.6
ANZ,2486.0,0.6
2486.0,ANZ,0.6
ANZ,2487.0,0.6
2487.0,ANZ,0.6
ANZ,2488.0,0.6
2488.0,ANZ,0.6
ANZ,2489.0,0.6
2489.0,ANZ,0.6
ANZ,2490.0,0.6
2490.0,ANZ,0.6
ANZ,2491.0,0.6
2491.0,ANZ,0.6
ANZ,2492.0,0.6
2492.0,ANZ,0.6
ANZ,2493.0,0.6
2493.0,ANZ,0.6
ANZ,2494.0,0.6
2494.0,ANZ,0.6
ANZ,2495.0,0.6
2495.0,ANZ,0.6
ANZ,2496.0,0.6
2496.0,ANZ,0.6
ANZ,2497.0,0.6
2497.0,ANZ,0.6
ANZ,2498.0,0.6
2498.0,ANZ,0.6
ANZ,2499.0,0.6
2499.0,ANZ,0.6
ANZ,2500.0,0.6
2500.0,ANZ,0.6
ANZ,2501.0,0.6
2501.0,ANZ,0.6
ANZ,2502.0,0.6
2502.0,ANZ,0.6
ANZ,2503.0,0.6
2503.0,ANZ,0.6
ANZ,2504.0,0.6
2504.0,ANZ,0.6
ANZ,2505.0,0.6
2505.0,ANZ,0.6
ANZ,2506.0,0.6
2506.0,ANZ,0.6
ANZ,2507.0,0.6
2507.0,ANZ,0.6
ANZ,2508.0,0.6
2508.0,ANZ,0.6
ANZ,2509.0,0.6
2509.0,ANZ,0.6
ANZ,2510.0,0.6
2510.0,ANZ,0.6
ANZ,2511.0,0.6
2511.0,ANZ,0.6
ANZ,2512.0,0.6
2512.0,ANZ,0.6
ANZ,2513.0,0.6
2513.0,ANZ,0.6
ANZ,2514.0,0.6
2514.0,ANZ,0.6
ANZ,2515.0,0.6
2515.0,ANZ,0.6
ANZ,2516.0,0.6
2516.0,ANZ,0.6
ANZ,2517.0,0.6
2517.0,ANZ,0.6
ANZ,2518.0,0.6
2518.0,ANZ,0.6
ANZ,2519.0,0.6
2519.0,ANZ,0.6
ANZ,2520.0,0.6
2520.0,ANZ,0.6
ANZ,2521.0,0.6
2521.0,ANZ,0.6
ANZ,2522.0,0.6
2522.0,ANZ,0.6
ANZ,2523.0,0.6
2523.0,ANZ,0.6
ANZ,2524.0,0.6
2524.0,ANZ,0.6
ANZ,2525.0,0.6
2525.0,ANZ,0.6
ANZ,2526.0,0.6
2526.0,ANZ,0.6
ANZ,2527.0,0.6
2527.0,ANZ,0.6
ANZ,2528.0,0.6
2528.0,ANZ,0.6
ANZ,2529.0,0.6
2529.0,ANZ,0.6
ANZ,2530.0,0.6
2530.0,ANZ,0.6
ANZ,2531.0,0.6
2531.0,ANZ,0.6
ANZ,2532.0,0.6
2532.0,ANZ,0.6
ANZ,2533.0,0.6
2533.0,ANZ,0.6
ANZ,2534.0,0.6
2534.0,ANZ,0.6
ANZ,2535.0,0.6
2535.0,ANZ,0.6
ANZ,2536.0,0.6
2536.0,ANZ,0.6
ANZ,2537.0,0.6
2537.0,ANZ,0.6
ANZ,2538.0,0.6
2538.0,ANZ,0.6
ANZ,2539.0,0.6
2539.0,ANZ,0.6
ANZ,2540.0,0.6
2540.0,ANZ,0.6
ANZ,2541.0,0.6
2541.0,ANZ,0.6
ANZ,2542.0,0.6
2542.0,ANZ,0.6
ANZ,2543.0,0.6
2543.0,ANZ,0.6
ANZ,2544.0,0.6
2544.0,ANZ,0.6
ANZ,2545.0,0.6
2545.0,ANZ,0.6
ANZ,2546.0,0.6
2546.0,ANZ,0.6
ANZ,2547.0,0.6
2547.0,ANZ,0.6
ANZ,2548.0,0.6
2548.0,ANZ,0.6
ANZ,2549.0,0.6
2549.0,ANZ,0.6
ANZ,2550.0,0.6
2550.0,ANZ,0.6
ANZ,2551.0,0.6
2551.0,ANZ,0.6
ANZ,2552.0,0.6
2552.0,ANZ,0.6
ANZ,2553.0,0.6
2553.0,ANZ,0.6
ANZ,2554.0,0.6
2554.0,ANZ,0.6
ANZ,2555.0,0.6
2555.0,ANZ,0.6
ANZ,2556.0,0.6
2556.0,ANZ,0.6
ANZ,2557.0,0.6
2557.0,ANZ,0.6
ANZ,2558.0,0.6
2558.0,ANZ,0.6
ANZ,2559.0,0.6
2559.0,ANZ,0.6
ANZ,2560.0,0.6
2560.0,ANZ,0.6
ANZ,2561.0,0.6
2561.0,ANZ,0.6
ANZ,2562.0,0.6
2562.0,ANZ,0.6
ANZ,2563.0,0.6
2563.0,ANZ,0.6
ANZ,2564.0,0.6
2564.0,ANZ,0.6
ANZ,2565.0,0.6
2565.0,ANZ,0.6
ANZ,2566.0,0.6
2566.0,ANZ,0.6
ANZ,2567.0,0.6
2567.0,ANZ,0.6
ANZ,2568.0,0.6
2568.0,ANZ,0.6
ANZ,2569.0,0.6
2569.0,ANZ,0.6
ANZ,2570.0,0.6
2570.0,ANZ,0.6
ANZ,2571.0,0.6
2571.0,ANZ,0.6
ANZ,2572.0,0.6
2572.0,ANZ,0.6
ANZ,2573.0,0.6
2573.0,ANZ,0.6
ANZ,2574.0,0.6
2574.0,ANZ,0.6
ANZ,2575.0,0.6
2575.0,ANZ,0.6
ANZ,2576.0,0.6
2576.0,ANZ,0.6
ANZ,2577.0,0.6
2577.0,ANZ,0.6
ANZ,2578.0,0.6
2578.0,ANZ,0.6
ANZ,2579.0,0.6
2579.0,ANZ,0.6
ANZ,2580.0,0.6
2580.0,ANZ,0.6
ANZ,2581.0,0.6
2581.0,ANZ,0.6
ANZ,2582.0,0.6
2582.0,ANZ,0.6
ANZ,2583.0,0.6
2583.0,ANZ,0.6
ANZ,2584.0,0.6
2584.0,ANZ,0.6
ANZ,2585.0,0.6
2585.0,ANZ,0.6
ANZ,2586.0,0.6
2586.0,ANZ,0.6
ANZ,2587.0,0.6
2587.0,ANZ,0.6
ANZ,2588.0,0.6
2588.0,ANZ,0.6
ANZ,2589.0,0.6
2589.0,ANZ,0.6
ANZ,2590.0,0.6
2590.0,ANZ,0.6
ANZ,2591.0,0.6
2591.0,ANZ,0.6
ANZ,2592.0,0.6
2592.0,ANZ,0.6
ANZ,2593.0,0.6
2593.0,ANZ,0.6
ANZ,2594.0,0.6
2594.0,ANZ,0.6
ANZ,2595.0,0.6
2595.0,ANZ,0.6
ANZ,2596.0,0.6
2596.0,ANZ,0.6
ANZ,2597.0,0.6
2597.0,ANZ,0.6
ANZ,2598.0,0.6
2598.0,ANZ,0.6
ANZ,2599.0,0.6
2599.0,ANZ,0.6
ANZ,2600.0,0.6
2600.0,ANZ,0.6
ANZ,2601.0,0.6
2601.0,ANZ,0.6
ANZ,2602.0,0.6
2602.0,ANZ,0.6
ANZ,2603.0,0.6
2603.0,ANZ,0.6
ANZ,2604.0,0.6
2604.0,ANZ,0.6
ANZ,2605.0,0.6
2605.0,ANZ,0.6
ANZ,2606.0,0.6
2606.0,ANZ,0.6
ANZ,2607.0,0.6
2607.0,ANZ,0.6
ANZ,2608.0,0.6
2608.0,ANZ,0.6
ANZ,2609.0,0.6
2609.0,ANZ,0.6
ANZ,2610.0,0.6
2610.0,ANZ,0.6
ANZ,2611.0,0.6
2611.0,ANZ,0.6
ANZ,2612.0,0.6
2612.0,ANZ,0.6
ANZ,2613.0,0.6
2613.0,ANZ,0.6
ANZ,2614.0,0.6
2614.0,ANZ,0.6
ANZ,2615.0,0.6
2615.0,ANZ,0.6
ANZ,2616.0,0.6
2616.0,ANZ,0.6
ANZ,2617.0,0.6
2617.0,ANZ,0.6
ANZ,2618.0,0.6
2618.0,ANZ,0.6
ANZ,2619.0,0.6
2619.0,ANZ,0.6
ANZ,2620.0,0.6
2620.0,ANZ,0.6
ANZ,2621.0,0.6
2621.0,ANZ,0.6
ANZ,2622.0,0.6
2622.0,ANZ,0.6
ANZ,2623.0,0.6
2623.0,ANZ,0.6
ANZ,2624.0,0.6
2624.0,ANZ,0.6
ANZ,2625.0,0.6
2625.0,ANZ,0.6
ANZ,2626.0,0.6
2626.0,ANZ,0.6
ANZ,2627.0,0.6
2627.0,ANZ,0.6
ANZ,2628.0,0.6
2628.0,ANZ,0.6
ANZ,2629.0,0.6
2629.0,ANZ,0.6
ANZ,2630.0,0.6
2630.0,ANZ,0.6
ANZ,2631.0,0.6
2631.0,ANZ,0.6
ANZ,2632.0,0.6
2632.0,ANZ,0.6
ANZ,2633.0,0.6
2633.0,ANZ,0.6
ANZ,2634.0,0.6
2634.0,ANZ,0.6
ANZ,2635.0,0.6
2635.0,ANZ,0.6
ANZ,2636.0,0.6
2636.0,ANZ,0.6
ANZ,2637.0,0.6
2637.0,ANZ,0.6
ANZ,2638.0,0.6
2638.0,ANZ,0.6
ANZ,2639.0,0.6
2639.0,ANZ,0.6
ANZ,2640.0,0.6
2640.0,ANZ,0.6
ANZ,2641.0,0.6
2641.0,ANZ,0.6
ANZ,2642.0,0.6
2642.0,ANZ,0.6
ANZ,2643.0,0.6
2643.0,ANZ,0.6
ANZ,2644.0,0.6
2644.0,ANZ,0.6
ANZ,2645.0,0.6
2645.0,ANZ,0.6
ANZ,2646.0,0.6
2646.0,ANZ,0.6
ANZ,2647.0,0.6
2647.0,ANZ,0.6
ANZ,2648.0,0.6
2648.0,ANZ,0.6
ANZ,2649.0,0.6
2649.0,ANZ,0.6
ANZ,2650.0,0.6
2650.0,ANZ,0.6
ANZ,2651.0,0.6
2651.0,ANZ,0.6
ANZ,2652.0,0.6
2652.0,ANZ,0.6
ANZ,2653.0,0.6
2653.0,ANZ,0.6
ANZ,2654.0,0.6
2654.0,ANZ,0.6
ANZ,2655.0,0.6
2655.0,ANZ,0.6
ANZ,2656.0,0.6
2656.0,ANZ,0.6
ANZ,2657.0,0.6
2657.0,ANZ,0.6
ANZ,2658.0,0.6
2658.0,ANZ,0.6
ANZ,2659.0,0.6
2659.0,ANZ,0.6
ANZ,2660.0,0.6
2660.0,ANZ,0.6
ANZ,2661.0,0.6
2661.0,ANZ,0.6
ANZ,2662.0,0.6
2662.0,ANZ,0.6
ANZ,2663.0,0.6
2663.0,ANZ,0.6
ANZ,2664.0,0.6
2664.0,ANZ,0.6
ANZ,2665.0,0.6
2665.0,ANZ,0.6
ANZ,2666.0,0.6
2666.0,ANZ,0.6
ANZ,2667.0,0.6
2667.0,ANZ,0.6
ANZ,2668.0,0.6
2668.0,ANZ,0.6
ANZ,2669.0,0.6
2669.0,ANZ,0.6
ANZ,2670.0,0.6
2670.0,ANZ,0.6
ANZ,2671.0,0.6
2671.0,ANZ,0.6
ANZ,2672.0,0.6
2672.0,ANZ,0.6
ANZ,2673.0,0.6
2673.0,ANZ,0.6
ANZ,2674.0,0.6
2674.0,ANZ,0.6
ANZ,2675.0,0.6
2675.0,ANZ,0.6
ANZ,2676.0,0.6
2676.0,ANZ,0.6
ANZ,2677.0,0.6
2677.0,ANZ,0.6
ANZ,2678.0,0.6
2678.0,ANZ,0.6
ANZ,2679.0,0.6
2679.0,ANZ,0.6
ANZ,2680.0,0.6
2680.0,ANZ,0.6
ANZ,2681.0,0.6
2681.0,ANZ,0.6
ANZ,2682.0,0.6
2682.0,ANZ,0.6
ANZ,2683.0,0.6
2683.0,ANZ,0.6
ANZ,2684.0,0.6
2684.0,ANZ,0.6
ANZ,2685.0,0.6
2685.0,ANZ,0.6
ANZ,2686.0,0.6
2686.0,ANZ,0.6
ANZ,2687.0,0.6
2687.0,ANZ,0.6
ANZ,2688.0,0.6
2688.0,ANZ,0.6
ANZ,2689.0,0.6
2689.0,ANZ,0.6
ANZ,2690.0,0.6
2690.0,ANZ,0.6
ANZ,2691.0,0.6
2691.0,ANZ,0.6
ANZ,2692.0,0.6
2692.0,ANZ,0.6
ANZ,2693.0,0.6
2693.0,ANZ,0.6
ANZ,2694.0,0.6
2694.0,ANZ,0.6
ANZ,2695.0,0.6
2695.0,ANZ,0.6
ANZ,2696.0,0.6
2696.0,ANZ,0.6
ANZ,2697.0,0.6
2697.0,ANZ,0.6
ANZ,2698.0,0.6
2698.0,ANZ,0.6
ANZ,2699.0,0.6
2699.0,ANZ,0.6
ANZ,2700.0,0.6
2700.0,ANZ,0.6
ANZ,2701.0,0.6
2701.0,ANZ,0.6
ANZ,2702.0,0.6
2702.0,ANZ,0.6
ANZ,2703.0,0.6
2703.0,ANZ,0.6
ANZ,2704.0,0.6
2704.0,ANZ,0.6
ANZ,2705.0,0.6
2705.0,ANZ,0.6
ANZ,2706.0,0.6
2706.0,ANZ,0.6
ANZ,2707.0,0.6
2707.0,ANZ,0.6
ANZ,2708.0,0.6
2708.0,ANZ,0.6
ANZ,2709.0,0.6
2709.0,ANZ,0.6
ANZ,2710.0,0.6
2710.0,ANZ,0.6
ANZ,2711.0,0.6
2711.0,ANZ,0.6
ANZ,2712.0,0.6
2712.0,ANZ,0.6
ANZ,2713.0,0.6
2713.0,ANZ,0.6
ANZ,2714.0,0.6
2714.0,ANZ,0.6
ANZ,2715.0,0.6
2715.0,ANZ,0.6
ANZ,2716.0,0.6
2716.0,ANZ,0.6
ANZ,2717.0,0.6
2717.0,ANZ,0.6
ANZ,2718.0,0.6
2718.0,ANZ,0.6
ANZ,2719.0,0.6
2719.0,ANZ,0.6
ANZ,2720.0,0.6
2720.0,ANZ,0.6
ANZ,2721.0,0.6
2721.0,ANZ,0.6
ANZ,2722.0,0.6
2722.0,ANZ,0.6
ANZ,2723.0,0.6
2723.0,ANZ,0.6
ANZ,2724.0,0.6
2724.0,ANZ,0.6
ANZ,2725.0,0.6
2725.0,ANZ,0.6
ANZ,2726.0,0.6
2726.0,ANZ,0.6
ANZ,2727.0,0.6
2727.0,ANZ,0.6
ANZ,2728.0,0.6
2728.0,ANZ,0.6
ANZ,2729.0,0.6
2729.0,ANZ,0.6
ANZ,2730.0,0.6
2730.0,ANZ,0.6
ANZ,2731.0,0.6
2731.0,ANZ,0.6
ANZ,2732.0,0.6
2732.0,ANZ,0.6
ANZ,2733.0,0.6
2733.0,ANZ,0.6
ANZ,2734.0,0.6
2734.0,ANZ,0.6
ANZ,2735.0,0.6
2735.0,ANZ,0.6
ANZ,2736.0,0.6
2736.0,ANZ,0.6
ANZ,2737.0,0.6
2737.0,ANZ,0.6
ANZ,2738.0,0.6
2738.0,ANZ,0.6
ANZ,2739.0,0.6
2739.0,ANZ,0.6
ANZ,2740.0,0.6
2740.0,ANZ,0.6
ANZ,2741.0,0.6
2741.0,ANZ,0.6
ANZ,2742.0,0.6
2742.0,ANZ,0.6
ANZ,2743.0,0.6
2743.0,ANZ,0.6
ANZ,2744.0,0.6
2744.0,ANZ,0.6
ANZ,2745.0,0.6
2745.0,ANZ,0.6
ANZ,2746.0,0.6
2746.0,ANZ,0.6
ANZ,2747.0,0.6
2747.0,ANZ,0.6
ANZ,2748.0,0.6
2748.0,ANZ,0.6
ANZ,2749.0,0.6
2749.0,ANZ,0.6
ANZ,2750.0,0.6
2750.0,ANZ,0.6
ANZ,2751.0,0.6
2751.0,ANZ,0.6
ANZ,2752.0,0.6
2752.0,ANZ,0.6
ANZ,2753.0,0.6
2753.0,ANZ,0.6
ANZ,2754.0,0.6
2754.0,ANZ,0.6
ANZ,2755.0,0.6
2755.0,ANZ,0.6
ANZ,2756.0,0.6
2756.0,ANZ,0.6
ANZ,2757.0,0.6
2757.0,ANZ,0.6
ANZ,2758.0,0.6
2758.0,ANZ,0.6
ANZ,2759.0,0.6
2759.0,ANZ,0.6
ANZ,2760.0,0.6
2760.0,ANZ,0.6
ANZ,2761.0,0.6
2761.0,ANZ,0.6
ANZ,2762.0,0.6
2762.0,ANZ,0.6
ANZ,2763.0,0.6
2763.0,ANZ,0.6
ANZ,2764.0,0.6
2764.0,ANZ,0.6
ANZ,2765.0,0.6
2765.0,ANZ,0.6
ANZ,2766.0,0.6
2766.0,ANZ,0.6
ANZ,2767.0,0.6
2767.0,ANZ,0.6
ANZ,2768.0,0.6
2768.0,ANZ,0.6
ANZ,2769.0,0.6
2769.0,ANZ,0.6
ANZ,2770.0,0.6
2770.0,ANZ,0.6
ANZ,2771.0,0.6
2771.0,ANZ,0.6
ANZ,2772.0,0.6
2772.0,ANZ,0.6
ANZ,2773.0,0.6
2773.0,ANZ,0.6
ANZ,2774.0,0.6
2774.0,ANZ,0.6
ANZ,2775.0,0.6
2775.0,ANZ,0.6
ANZ,2776.0,0.6
2776.0,ANZ,0.6
ANZ,2777.0,0.6
2777.0,ANZ,0.6
ANZ,2778.0,0.6
2778.0,ANZ,0.6
ANZ,2779.0,0.6
2779.0,ANZ,0.6
ANZ,2780.0,0.6
2780.0,ANZ,0.6
ANZ,2781.0,0.6
2781.0,ANZ,0.6
ANZ,2782.0,0.6
2782.0,ANZ,0.6
ANZ,2783.0,0.6
2783.0,ANZ,0.6
ANZ,2784.0,0.6
2784.0,ANZ,0.6
ANZ,2785.0,0.6
2785.0,ANZ,0.6
ANZ,2786.0,0.6
2786.0,ANZ,0.6
ANZ,2787.0,0.6
2787.0,ANZ,0.6
ANZ,2788.0,0.6
2788.0,ANZ,0.6
ANZ,2789.0,0.6
2789.0,ANZ,0.6
ANZ,2790.0,0.6
2790.0,ANZ,0.6
ANZ,2791.0,0.6
2791.0,ANZ,0.6
ANZ,2792.0,0.6
2792.0,ANZ,0.6
ANZ,2793.0,0.6
2793.0,ANZ,0.6
ANZ,2794.0,0.6
2794.0,ANZ,0.6
ANZ,2795.0,0.6
2795.0,ANZ,0.6
ANZ,2796.0,0.6
2796.0,ANZ,0.6
ANZ,2797.0,0.6
2797.0,ANZ,0.6
ANZ,2798.0,0.6
2798.0,ANZ,0.6
ANZ,2799.0,0.6
2799.0,ANZ,0.6
ANZ,2800.0,0.6
2800.0,ANZ,0.6
ANZ,2801.0,0.6
2801.0,ANZ,0.6
ANZ,2802.0,0.6
2802.0,ANZ,0.6
ANZ,2803.0,0.6
2803.0,ANZ,0.6
ANZ,2804.0,0.6
2804.0,ANZ,0.6
ANZ,2805.0,0.6
2805.0,ANZ,0.6
ANZ,2806.0,0.6
2806.0,ANZ,0.6
ANZ,2807.0,0.6
2807.0,ANZ,0.6
ANZ,2808.0,0.6
2808.0,ANZ,0.6
ANZ,2809.0,0.6
2809.0,ANZ,0.6
ANZ,2810.0,0.6
2810.0,ANZ,0.6
ANZ,2811.0,0.6
2811.0,ANZ,0.6
ANZ,2812.0,0.6
2812.0,ANZ,0.6
ANZ,2813.0,0.6
2813.0,ANZ,0.6
ANZ,2814.0,0.6
2814.0,ANZ,0.6
ANZ,2815.0,0.6
2815.0,ANZ,0.6
ANZ,2816.0,0.6
2816.0,ANZ,0.6
ANZ,2817.0,0.6
2817.0,ANZ,0.6
ANZ,2818.0,0.6
2818.0,ANZ,0.6
ANZ,2819.0,0.6
2819.0,ANZ,0.6
ANZ,2820.0,0.6
2820.0,ANZ,0.6
ANZ,2821.0,0.6
2821.0,ANZ,0.6
ANZ,2822.0,0.6
2822.0,ANZ,0.6
ANZ,2823.0,0.6
2823.0,ANZ,0.6
ANZ,2824.0,0.6
2824.0,ANZ,0.6
ANZ,2825.0,0.6
2825.0,ANZ,0.6
ANZ,2826.0,0.6
2826.0,ANZ,0.6
ANZ,2827.0,0.6
2827.0,ANZ,0.6
ANZ,2828.0,0.6
2828.0,ANZ,0.6
ANZ,2829.0,0.6
2829.0,ANZ,0.6
ANZ,2830.0,0.6
2830.0,ANZ,0.6
ANZ,2831.0,0.6
2831.0,ANZ,0.6
ANZ,2832.0,0.6
2832.0,ANZ,0.6
ANZ,2833.0,0.6
2833.0,ANZ,0.6
ANZ,2834.0,0.6
2834.0,ANZ,0.6
ANZ,2835.0,0.6
2835.0,ANZ,0.6
ANZ,2836.0,0.6
2836.0,ANZ,0.6
ANZ,2837.0,0.6
2837.0,ANZ,0.6
ANZ,2838.0,0.6
2838.0,ANZ,0.6
ANZ,2839.0,0.6
2839.0,ANZ,0.6
ANZ,2840.0,0.6
2840.0,ANZ,0.6
ANZ,2841.0,0.6
2841.0,ANZ,0.6
ANZ,2842.0,0.6
2842.0,ANZ,0.6
ANZ,2843.0,0.6
2843.0,ANZ,0.6
ANZ,2844.0,0.6
2844.0,ANZ,0.6
ANZ,2845.0,0.6
2845.0,ANZ,0.6
ANZ,2846.0,0.6
2846.0,ANZ,0.6
ANZ,2847.0,0.6
2847.0,ANZ,0.6
ANZ,2848.0,0.6
2848.0,ANZ,0.6
ANZ,2849.0,0.6
2849.0,ANZ,0.6
ANZ,2850.0,0.6
2850.0,ANZ,0.6
ANZ,2851.0,0.6
2851.0,ANZ,0.6
ANZ,2852.0,0.6
2852.0,ANZ,0.6
ANZ,2853.0,0.6
2853.0,ANZ,0.6
ANZ,2854.0,0.6
2854.0,ANZ,0.6
ANZ,2855.0,0.6
2855.0,ANZ,0.6
ANZ,2856.0,0.6
2856.0,ANZ,0.6
ANZ,2857.0,0.6
2857.0,ANZ,0.6
ANZ,2858.0,0.6
2858.0,ANZ,0.6
ANZ,2859.0,0.6
2859.0,ANZ,0.6
ANZ,2860.0,0.6
2860.0,ANZ,0.6
ANZ,2861.0,0.6
2861.0,ANZ,0.6
ANZ,2862.0,0.6
2862.0,ANZ,0.6
ANZ,2863.0,0.6
2863.0,ANZ,0.6
ANZ,2864.0,0.6
2864.0,ANZ,0.6
ANZ,2865.0,0.6
2865.0,ANZ,0.6
ANZ,2866.0,0.6
2866.0,ANZ,0.6
ANZ,2867.0,0.6
2867.0,ANZ,0.6
ANZ,2868.0,0.6
2868.0,ANZ,0.6
ANZ,2869.0,0.6
2869.0,ANZ,0.6
ANZ,2870.0,0.6
2870.0,ANZ,0.6
ANZ,2871.0,0.6
2871.0,ANZ,0.6
ANZ,2872.0,0.6
2872.0,ANZ,0.6
ANZ,2873.0,0.6
2873.0,ANZ,0.6
ANZ,2874.0,0.6
2874.0,ANZ,0.6
ANZ,2875.0,0.6
2875.0,ANZ,0.6
ANZ,2876.0,0.6
2876.0,ANZ,0.6
ANZ,2877.0,0.6
2877.0,ANZ,0.6
ANZ,2878.0,0.6
2878.0,ANZ,0.6
ANZ,2879.0,0.6
2879.0,ANZ,0.6
ANZ,2880.0,0.6
2880.0,ANZ,0.6
ANZ,2881.0,0.6
2881.0,ANZ,0.6
ANZ,2882.0,0.6
2882.0,ANZ,0.6
ANZ,2883.0,0.6
2883.0,ANZ,0.6
ANZ,2884.0,0.6
2884.0,ANZ,0.6
ANZ,2885.0,0.6
2885.0,ANZ,0.6
ANZ,2886.0,0.6
2886.0,ANZ,0.6
ANZ,2887.0,0.6
2887.0,ANZ,0.6
ANZ,2888.0,0.6
2888.0,ANZ,0.6
ANZ,2889.0,0.6
2889.0,ANZ,0.6
ANZ,2890.0,0.6
2890.0,ANZ,0.6
ANZ,2891.0,0.6
2891.0,ANZ,0.6
ANZ,2892.0,0.6
2892.0,ANZ,0.6
ANZ,2893.0,0.6
2893.0,ANZ,0.6
ANZ,2894.0,0.6
2894.0,ANZ,0.6
ANZ,2895.0,0.6
2895.0,ANZ,0.6
ANZ,2896.0,0.6
2896.0,ANZ,0.6
ANZ,2897.0,0.6
2897.0,ANZ,0.6
ANZ,2898.0,0.6
2898.0,ANZ,0.6
ANZ,2899.0,0.6
2899.0,ANZ,0.6
ANZ,2900.0,0.6
2900.0,ANZ,0.6
ANZ,2901.0,0.6
2901.0,ANZ,0.6
ANZ,2902.0,0.6
2902.0,ANZ,0.6
ANZ,2903.0,0.6
2903.0,ANZ,0.6
ANZ,2904.0,0.6
2904.0,ANZ,0.6
ANZ,2905.0,0.6
2905.0,ANZ,0.6
ANZ,2906.0,0.6
2906.0,ANZ,0.6
ANZ,2907.0,0.6
2907.0,ANZ,0.6
ANZ,2908.0,0.6
2908.0,ANZ,0.6
ANZ,2909.0,0.6
2909.0,ANZ,0.6
ANZ,2910.0,0.6
2910.0,ANZ,0.6
ANZ,2911.0,0.6
2911.0,ANZ,0.6
ANZ,2912.0,0.6
2912.0,ANZ,0.6
ANZ,2913.0,0.6
2913.0,ANZ,0.6
ANZ,2914.0,0.6
2914.0,ANZ,0.6
ANZ,2915.0,0.6
2915.0,ANZ,0.6
ANZ,2916.0,0.6
2916.0,ANZ,0.6
ANZ,2917.0,0.6
2917.0,ANZ,0.6
ANZ,2918.0,0.6
2918.0,ANZ,0.6
ANZ,2919.0,0.6
2919.0,ANZ,0.6
ANZ,2920.0,0.6
2920.0,ANZ,0.6
ANZ,2921.0,0.6
2921.0,ANZ,0.6
ANZ,2922.0,0.6
2922.0,ANZ,0.6
ANZ,2923.0,0.6
2923.0,ANZ,0.6
ANZ,2924.0,0.6
2924.0,ANZ,0.6
ANZ,2925.0,0.6
2925.0,ANZ,0.6
ANZ,2926.0,0.6
2926.0,ANZ,0.6
ANZ,2927.0,0.6
2927.0,ANZ,0.6
ANZ,2928.0,0.6
2928.0,ANZ,0.6
ANZ,2929.0,0.6
2929.0,ANZ,0.6
ANZ,2930.0,0.6
2930.0,ANZ,0.6
ANZ,2931.0,0.6
2931.0,ANZ,0.6
ANZ,2932.0,0.6
2932.0,ANZ,0.6
ANZ,2933.0,0.6
2933.0,ANZ,0.6
ANZ,2934.0,0.6
2934.0,ANZ,0.6
ANZ,2935.0,0.6
2935.0,ANZ,0.6
ANZ,2936.0,0.6
2936.0,ANZ,0.6
ANZ,2937.0,0.6
2937.0,ANZ,0.6
ANZ,2938.0,0.6
2938.0,ANZ,0.6
ANZ,2939.0,0.6
2939.0,ANZ,0.6
ANZ,2940.0,0.6
2940.0,ANZ,0.6
ANZ,2941.0,0.6
2941.0,ANZ,0.6
ANZ,2942.0,0.6
2942.0,ANZ,0.6
ANZ,2943.0,0.6
2943.0,ANZ,0.6
ANZ,2944.0,0.6
2944.0,ANZ,0.6
ANZ,2945.0,0.6
2945.0,ANZ,0.6
ANZ,2946.0,0.6
2946.0,ANZ,0.6
ANZ,2947.0,0.6
2947.0,ANZ,0.6
ANZ,2948.0,0.6
2948.0,ANZ,0.6
ANZ,2949.0,0.6
2949.0,ANZ,0.6
ANZ,2950.0,0.6
2950.0,ANZ,0.6
ANZ,2951.0,0.6
2951.0,ANZ,0.6
ANZ,2952.0,0.6
2952.0,ANZ,0.6
ANZ,2953.0,0.6
2953.0,ANZ,0.6
ANZ,2954.0,0.6
2954.0,ANZ,0.6
ANZ,2955.0,0.6
2955.0,ANZ,0.6
ANZ,2956.0,0.6
2956.0,ANZ,0.6
ANZ,2957.0,0.6
2957.0,ANZ,0.6
ANZ,2958.0,0.6
2958.0,ANZ,0.6
ANZ,2959.0,0.6
2959.0,ANZ,0.6
ANZ,2960.0,0.6
2960.0,ANZ,0.6
ANZ,2961.0,0.6
2961.0,ANZ,0.6
ANZ,2962.0,0.6
2962.0,ANZ,0.6
ANZ,2963.0,0.6
2963.0,ANZ,0.6
ANZ,2964.0,0.6
2964.0,ANZ,0.6
ANZ,2965.0,0.6
2965.0,ANZ,0.6
